GEOID,pop_total,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other
245101308032,1044,758,263,122,16,34,482,16,0,30,57,0,58,55,6,29,50,43,45,45,15,22,11,229,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,179,14,25,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,12,0,17,10,104,37,21,11,41,0,0,0,0,0,0,482,253,229,482,482,0,0,0,0,0,0,0,0
245101401001,1053,604,145,286,62,24,490,72,19,18,49,35,8,0,0,15,65,29,55,20,0,90,15,355,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,17,37,104,48,82,18,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,8,101,6,0,0,0,0,490,135,355,631,490,141,41,0,0,45,0,0,55
245101401002,971,586,146,121,0,16,421,98,65,0,0,38,0,7,19,17,13,29,80,14,19,14,8,352,0,0,0,45,0,34,21,21,0,0,0,0,0,0,0,48,10,112,44,9,8,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,23,0,29,0,0,0,0,421,69,352,484,421,63,41,0,0,0,0,0,22
245102720071,2439,1431,233,205,33,29,792,67,23,83,57,48,29,87,23,0,85,19,106,9,43,44,69,469,0,0,0,12,0,0,0,0,0,0,0,0,12,10,23,86,6,152,96,72,0,0,0,0,323,0,0,0,0,0,0,0,0,11,0,0,12,0,41,79,106,28,46,0,0,0,0,0,0,0,0,792,323,469,900,792,108,0,0,0,0,0,0,108
245102720073,1370,859,161,108,0,17,649,20,8,48,30,42,77,65,75,0,63,84,80,21,36,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,12,20,196,303,7,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,10,0,33,23,0,0,8,0,0,0,0,0,0,0,0,649,74,575,670,649,21,21,0,0,0,0,0,0
245102720072,826,542,85,50,12,0,334,40,39,59,49,21,8,0,8,11,24,40,7,12,7,9,0,179,0,0,0,12,0,0,0,0,0,0,0,9,0,0,0,13,62,75,8,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58,27,33,11,9,0,0,0,0,0,0,0,334,155,179,421,334,87,28,0,0,0,0,0,59
245102720053,1130,837,161,204,55,64,540,38,27,0,6,35,27,51,24,20,35,73,21,63,43,47,30,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,159,136,9,0,0,0,0,200,0,4,0,0,0,0,8,0,7,16,23,10,0,8,0,15,0,8,0,38,6,48,9,0,0,0,540,200,340,610,540,70,61,0,0,0,0,0,9
245102720051,1708,1019,300,146,17,0,548,43,0,31,51,36,32,34,20,20,37,46,54,15,0,41,88,179,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,45,37,73,8,0,0,0,369,20,0,0,0,0,0,0,28,15,8,19,24,24,8,9,12,11,36,18,80,57,0,0,0,0,0,548,369,179,582,548,34,0,0,0,0,9,0,25
245102720052,557,320,43,70,67,8,164,10,0,24,18,0,0,0,0,7,8,12,33,0,0,16,36,33,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,18,8,15,44,30,0,0,0,0,164,131,33,164,164,0,0,0,0,0,0,0,0
245101302004,821,443,41,54,0,4,333,58,0,30,0,14,32,28,0,25,69,27,14,5,19,0,12,294,0,0,0,0,21,9,28,0,0,9,0,0,28,25,40,14,19,49,21,26,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,27,0,4,0,0,0,0,0,0,333,39,294,410,333,77,30,0,0,0,0,0,47
245101308061,1437,1217,279,263,36,49,544,23,0,10,29,27,8,0,14,12,76,27,86,60,40,69,63,188,0,4,0,10,0,0,0,0,0,0,0,4,0,0,0,9,19,6,18,57,42,9,4,0,356,0,0,0,0,0,0,0,0,7,0,0,0,5,31,36,40,38,68,40,50,5,17,19,0,0,0,544,356,188,621,544,77,11,0,10,0,4,0,52
245102002004,620,285,0,0,15,0,134,26,0,8,51,0,0,0,0,21,0,15,0,0,0,0,13,102,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,13,14,51,0,0,0,0,32,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,134,32,102,234,134,100,0,0,0,0,0,0,100
245102006001,640,478,25,10,9,0,258,32,0,8,69,9,26,25,7,0,34,9,0,10,9,20,0,131,0,0,21,0,0,0,0,8,0,0,0,0,0,0,0,7,10,31,20,0,7,0,0,0,127,0,0,0,0,0,0,0,25,0,23,19,9,0,9,8,5,0,29,0,0,0,0,0,0,0,0,258,127,131,412,258,154,0,0,0,0,0,0,154
245102006002,650,429,15,40,0,7,223,18,0,46,0,0,72,7,0,0,31,8,19,22,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,7,0,49,23,0,0,0,0,101,0,0,0,0,0,0,0,0,8,0,37,28,10,8,0,0,10,0,0,0,0,0,0,0,0,0,223,101,122,393,223,170,0,0,0,0,0,0,170
245102007014,1201,855,54,0,0,0,395,10,0,61,17,34,39,0,0,17,0,83,99,0,27,0,8,187,0,0,0,0,25,0,0,0,0,0,0,9,0,0,0,8,21,27,37,60,0,0,0,0,208,0,9,0,0,0,0,30,0,0,54,0,42,10,55,0,0,0,8,0,0,0,0,0,0,0,0,395,208,187,432,395,37,0,0,0,0,0,0,37
245102007013,854,575,21,16,0,11,354,27,37,48,0,0,20,57,26,52,42,0,45,0,0,0,0,148,0,20,20,0,0,0,0,0,0,0,0,26,0,0,0,11,10,16,45,0,0,0,0,0,206,8,0,0,0,0,0,0,53,0,59,34,17,17,0,18,0,0,0,0,0,0,0,0,0,0,0,354,206,148,419,354,65,0,0,26,0,0,0,39
245102007011,1112,693,8,0,0,0,339,20,6,60,14,15,55,8,11,0,54,27,35,0,0,34,0,170,0,0,0,15,0,0,9,0,0,0,0,53,0,8,0,11,0,6,10,58,0,0,0,0,169,0,0,0,0,0,0,0,0,0,56,31,68,0,6,0,8,0,0,0,0,0,0,0,0,0,0,339,169,170,374,339,35,0,0,0,0,0,0,35
245102604032,128,101,37,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,32,0,32,32,0,0,0,0,0,0,0,0
245102604031,1553,912,93,43,8,0,666,28,84,30,50,97,87,48,35,10,42,74,8,39,34,0,0,567,0,0,0,0,0,0,0,0,0,0,0,33,34,19,58,184,18,61,113,29,10,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,9,6,36,23,13,0,0,6,0,0,6,0,0,0,0,666,99,567,752,666,86,37,0,0,0,0,0,49
245102302002,1224,909,337,129,92,27,520,13,22,0,12,11,0,22,0,0,10,59,28,113,80,65,85,199,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,20,92,43,5,15,0,321,0,0,0,12,0,0,0,0,0,0,0,0,11,24,0,0,7,71,55,56,59,10,0,0,0,16,520,321,199,565,520,45,23,0,0,0,0,0,22
245102601023,766,466,60,0,0,0,217,0,0,14,0,0,8,42,0,17,56,0,31,22,13,0,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,20,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,10,0,0,31,21,37,32,10,0,0,0,0,0,0,0,0,217,141,76,276,217,59,0,18,9,0,17,0,15
245102601025,1681,1153,63,119,22,15,480,27,19,40,12,44,19,0,13,0,40,65,61,21,64,29,26,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,46,41,0,0,0,0,379,0,9,0,0,0,0,0,0,0,0,0,11,12,119,51,38,76,54,9,0,0,0,0,0,0,0,480,379,101,626,480,146,41,0,0,0,21,0,84
245102601021,1062,774,111,10,0,0,396,62,27,22,10,15,7,17,31,8,38,82,23,6,11,25,12,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,39,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,7,6,39,8,102,97,38,14,10,0,12,0,0,0,4,0,0,396,337,59,471,396,75,0,0,23,0,0,0,52
245102603031,912,595,37,12,15,0,416,148,43,49,0,28,0,29,0,8,22,17,23,13,23,13,0,312,0,4,5,23,10,11,7,8,22,28,0,0,4,4,0,4,34,61,48,35,4,0,0,0,104,0,0,0,4,0,13,0,35,4,0,0,0,3,8,6,6,15,0,0,0,0,10,0,0,0,0,416,104,312,468,416,52,38,0,0,0,0,0,14
245102704013,1246,660,93,56,0,0,455,121,24,0,0,0,0,69,34,0,23,0,63,63,40,0,18,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,49,0,20,0,0,0,0,331,0,0,0,0,0,0,0,0,0,23,0,29,0,0,42,73,39,105,20,0,0,0,0,0,0,0,455,331,124,501,455,46,0,0,46,0,0,0,0
245102704012,1376,967,72,88,0,0,501,18,22,0,18,31,15,19,16,0,56,35,70,139,0,34,28,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,55,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,16,30,126,31,20,59,32,34,0,0,0,0,0,0,0,501,348,153,537,501,36,36,0,0,0,0,0,0
245102704014,841,553,207,43,0,0,339,0,36,0,16,65,0,0,0,16,0,33,63,58,40,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,158,54,35,56,18,18,0,0,0,0,0,0,0,339,339,0,339,339,0,0,0,0,0,0,0,0
245102804011,685,444,145,10,22,0,309,0,52,43,32,9,0,12,0,0,26,28,58,23,0,8,18,120,0,0,0,0,0,12,0,0,15,0,0,0,12,0,0,0,33,15,12,0,12,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,19,0,33,20,51,0,0,0,10,0,0,309,189,120,309,309,0,0,0,0,0,0,0,0
245102804015,509,403,76,26,0,0,243,12,8,0,23,23,11,0,25,27,12,30,57,0,0,15,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,0,14,35,8,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,22,0,0,65,36,0,0,0,0,0,0,0,0,0,0,0,243,123,120,268,243,25,0,0,0,0,25,0,0
245102804012,606,470,125,41,7,20,237,0,0,0,0,19,0,0,37,0,17,28,12,23,45,47,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,225,0,0,8,0,0,0,0,0,0,0,0,0,26,0,26,7,37,11,54,28,28,0,0,0,0,0,237,225,12,262,237,25,0,0,0,0,0,0,25
245102703022,940,634,81,87,16,7,363,33,6,0,14,10,0,1,57,14,22,52,55,29,45,25,0,97,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,35,3,35,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,13,7,36,34,89,23,61,0,0,3,0,0,0,0,0,363,266,97,407,363,44,0,0,0,0,0,0,44
245102707023,590,483,54,79,0,11,298,0,26,6,18,0,22,19,0,16,48,49,13,30,29,5,17,86,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,20,37,17,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,6,0,0,0,23,36,26,42,68,6,0,0,0,5,0,0,0,298,212,86,382,298,84,16,0,0,0,0,0,68
245102707021,741,474,38,13,0,0,356,28,0,12,9,51,27,21,3,36,89,37,6,30,0,0,7,347,0,0,0,0,5,0,0,0,0,0,0,0,0,28,0,59,45,189,21,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,356,9,347,388,356,32,12,20,0,0,0,0,0
245102803013,1954,1540,221,53,8,37,1170,285,96,55,76,98,111,53,55,23,16,122,82,76,13,0,9,1068,0,23,0,98,59,48,51,35,10,0,43,0,36,0,0,94,119,340,104,8,0,0,0,0,102,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,9,8,8,46,16,0,0,0,0,0,0,1170,102,1068,1310,1170,140,43,26,39,0,0,0,32
245101608012,543,428,92,18,0,13,255,44,0,24,14,42,20,0,0,8,74,0,0,29,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,13,0,21,63,95,29,11,0,0,0,0,0,0,0,0,0,0,255,232,23,331,255,76,37,0,39,0,0,0,0
245101608013,444,366,15,26,0,0,168,0,11,0,0,15,5,7,0,0,26,48,44,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,26,109,15,0,0,0,0,0,0,0,0,0,0,0,168,150,18,227,168,59,24,0,0,0,0,0,35
245101608014,766,506,35,35,0,0,232,11,0,45,13,0,5,4,0,10,19,0,44,15,66,0,0,25,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,5,0,18,17,13,44,50,11,49,0,0,0,0,0,0,0,0,0,232,207,25,232,232,0,0,0,0,0,0,0,0
245101608011,1187,820,124,10,0,0,532,39,0,54,43,95,76,10,58,30,26,28,53,0,0,7,13,339,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,21,97,150,20,0,0,0,0,0,193,0,0,0,0,0,0,0,9,0,0,5,28,7,87,41,16,0,0,0,0,0,0,0,0,0,0,532,193,339,617,532,85,54,0,25,0,0,0,6
245101608021,880,571,0,40,0,0,316,28,32,6,41,21,31,25,12,6,43,21,18,6,13,13,0,120,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,8,18,10,52,0,0,0,0,0,196,0,5,0,6,0,0,0,9,21,19,21,6,28,44,32,0,0,0,0,0,0,0,5,0,0,0,316,196,120,397,316,81,0,0,13,0,0,0,68
245101608022,1269,706,65,25,0,0,304,7,11,22,0,20,26,6,53,0,17,29,68,30,7,3,5,126,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,4,0,6,50,48,6,0,0,0,178,0,0,6,0,0,0,5,0,41,0,14,17,18,27,15,26,3,2,0,4,0,0,0,0,0,0,304,178,126,357,304,53,14,0,0,0,0,0,39
245101608023,1265,893,54,35,0,0,429,16,16,22,11,36,26,59,19,49,28,53,36,5,42,8,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,54,22,0,0,0,0,304,0,0,0,0,6,0,0,0,16,7,45,32,49,107,36,6,0,0,0,0,0,0,0,0,0,0,429,304,125,528,429,99,0,0,14,15,0,0,70
245100603001,847,513,68,39,14,6,263,7,27,27,14,22,0,20,15,10,15,16,31,45,4,10,0,137,0,0,0,0,0,0,5,14,0,0,0,0,0,14,0,3,10,22,7,62,0,0,0,0,126,4,0,0,0,0,0,0,0,0,0,0,0,0,46,10,6,39,17,0,4,0,0,0,0,0,0,263,126,137,381,263,118,46,0,24,0,0,0,48
245100603002,1018,771,213,179,89,60,487,23,12,19,7,35,13,7,10,13,55,36,48,80,37,38,54,227,0,0,0,4,0,5,0,0,0,0,0,0,0,2,0,5,19,14,76,37,57,1,7,0,260,0,0,3,0,0,0,4,0,0,0,0,4,3,23,6,20,0,82,27,39,8,29,7,5,0,0,487,260,227,534,487,47,23,12,0,0,0,0,12
245100801011,830,559,217,106,15,19,295,0,0,9,10,0,13,16,7,0,15,15,17,38,37,60,58,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,64,71,34,27,0,0,0,0,0,295,275,20,295,295,0,0,0,0,0,0,0,0
245100801012,979,690,121,111,0,0,308,24,9,0,0,20,20,10,9,25,0,29,20,60,23,32,27,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,60,8,0,0,0,221,0,0,0,0,0,0,0,0,13,7,7,31,0,75,42,29,8,9,0,0,0,0,0,0,0,0,308,221,87,349,308,41,0,0,41,0,0,0,0
245100801014,617,353,87,0,6,0,260,29,20,0,0,0,28,6,0,13,19,60,13,15,57,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,29,47,0,23,0,0,0,0,152,0,0,0,0,0,0,0,0,36,0,0,8,33,32,26,0,0,0,0,11,0,0,0,0,0,6,260,152,108,339,260,79,0,14,0,24,0,0,41
245100801013,1550,1024,70,11,5,0,426,19,34,63,11,11,12,32,24,28,52,24,66,37,4,0,9,240,0,0,0,0,0,0,0,0,43,0,0,0,49,0,0,39,0,28,16,65,0,0,0,0,186,0,0,0,0,0,0,0,11,21,0,27,10,0,34,0,48,0,9,26,0,0,0,0,0,0,0,426,186,240,473,426,47,0,0,0,0,0,0,47
245102610004,887,739,111,113,77,0,355,6,18,14,0,0,19,4,0,18,71,52,40,23,49,26,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,21,0,0,300,0,0,0,0,0,0,0,0,0,0,0,36,0,28,20,15,42,81,25,43,10,0,0,0,0,0,355,300,55,442,355,87,40,0,0,0,0,0,47
245102610003,797,341,28,60,0,0,269,95,0,18,0,10,38,0,0,0,30,34,0,7,0,0,37,154,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,32,36,63,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,26,52,0,0,10,0,0,0,0,269,115,154,345,269,76,20,0,0,0,0,0,56
245100803023,633,434,14,44,0,0,252,9,62,10,12,0,14,9,13,12,32,56,13,0,0,0,10,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,32,12,27,0,0,0,0,145,0,0,0,0,0,31,0,48,13,8,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,252,145,107,340,252,88,0,8,0,0,0,0,80
245100803022,507,478,44,58,12,0,187,41,10,27,8,23,10,12,10,0,11,0,22,13,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,150,0,0,0,0,0,0,0,10,9,0,71,48,0,0,0,12,0,0,0,0,0,0,0,0,0,0,187,150,37,210,187,23,0,0,0,0,0,0,23
245100803024,1034,826,83,61,24,13,467,108,9,32,20,41,32,9,27,30,44,12,26,26,12,39,0,166,0,0,0,33,0,68,0,0,0,0,0,0,18,0,13,0,0,0,17,17,0,0,0,0,301,0,0,0,0,9,0,0,0,7,35,88,12,31,57,11,41,10,0,0,0,0,0,0,0,0,0,467,301,166,578,467,111,21,23,23,0,0,0,44
245100805001,564,321,5,18,5,0,189,46,30,20,5,13,0,28,0,0,6,16,11,5,0,9,0,100,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,16,24,0,0,0,0,89,0,0,13,0,0,5,0,0,26,0,19,0,0,17,0,0,0,0,0,9,0,0,0,0,0,0,189,89,100,238,189,49,0,0,0,0,0,0,49
245100805003,626,360,0,7,0,5,210,19,0,18,57,30,9,0,10,27,0,26,14,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,27,0,51,0,0,0,0,0,0,99,0,0,8,0,0,0,0,0,29,19,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,99,111,367,210,157,45,0,11,0,0,0,101
245100102004,406,384,172,88,11,0,217,0,0,0,0,0,0,0,0,21,54,0,17,63,33,29,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,29,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,10,0,0,45,0,14,57,34,11,0,0,0,0,0,0,217,171,46,275,217,58,0,0,0,0,0,0,58
245100604002,850,709,166,128,55,27,513,88,39,39,36,5,7,5,4,17,30,79,30,55,17,34,28,410,0,0,22,13,36,36,31,0,5,3,5,8,0,3,4,13,0,21,8,160,32,5,5,0,103,0,0,0,0,0,0,0,0,5,0,9,8,0,0,0,21,3,13,12,32,0,0,0,0,0,0,513,103,410,601,513,88,11,0,17,0,0,0,60
245100903002,1096,880,207,9,0,0,624,116,154,31,34,30,42,35,11,0,11,0,9,104,47,0,0,456,0,0,34,29,62,31,11,0,50,0,11,34,0,40,12,29,31,24,0,24,34,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,97,17,11,0,0,0,0,0,0,0,0,624,168,456,650,624,26,0,26,0,0,0,0,0
245100903004,2281,1546,221,128,0,22,750,150,18,73,28,5,37,57,45,0,49,41,184,31,14,9,9,393,0,0,0,0,0,0,0,0,0,0,62,0,5,0,9,10,10,25,200,65,7,0,0,0,357,0,0,0,0,11,0,15,37,19,52,0,0,24,36,35,40,28,34,0,0,0,26,0,0,0,0,750,357,393,916,750,166,20,0,59,0,0,0,87
245100903001,429,296,42,44,0,12,200,24,0,0,24,0,0,0,0,0,30,32,51,10,2,12,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,2,0,0,0,0,140,0,0,0,12,0,0,0,0,0,0,0,0,7,0,43,32,0,35,11,0,0,0,0,0,0,0,200,140,60,233,200,33,18,0,0,15,0,0,0
245101204001,839,621,62,42,22,19,286,41,10,9,13,13,25,40,5,16,28,41,28,6,0,11,0,178,0,0,0,0,0,0,6,0,18,0,7,0,0,0,0,0,26,65,13,6,15,11,0,0,108,0,0,0,0,0,0,0,0,5,0,0,17,14,14,0,14,0,9,5,18,5,7,0,0,0,0,286,108,178,409,286,123,10,0,29,0,0,0,84
245101204002,904,525,131,50,29,6,381,86,42,5,28,31,0,12,7,25,22,41,40,15,0,20,7,299,0,0,0,6,0,14,46,6,24,9,0,0,6,12,5,12,31,24,32,38,0,0,0,13,82,0,0,0,0,0,0,0,0,0,0,13,7,0,6,5,5,5,26,8,0,0,7,0,0,0,0,381,82,299,522,381,141,29,9,27,0,0,0,76
245101306001,1082,941,416,254,78,25,499,10,0,9,0,0,21,42,13,0,58,20,59,81,58,40,88,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,36,104,7,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,55,30,70,109,34,23,0,0,0,0,0,499,329,170,506,499,7,0,0,0,0,0,0,7
245101306004,1040,789,218,207,62,47,417,9,6,6,0,10,15,0,17,22,67,35,58,59,39,67,7,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,77,56,15,0,0,0,245,10,0,0,0,0,0,0,0,13,25,0,0,0,25,18,9,0,66,42,37,0,0,0,0,0,0,417,245,172,502,417,85,0,0,18,0,0,0,67
245101308042,948,789,291,91,0,20,440,23,0,5,12,22,49,4,1,34,21,58,65,36,57,36,17,222,0,0,0,0,0,0,0,0,19,0,0,0,0,20,6,26,4,16,55,48,14,0,0,0,218,4,7,0,0,0,0,0,0,6,0,0,0,0,26,13,33,35,54,34,6,0,0,0,0,0,0,440,218,222,505,440,65,0,0,0,0,0,0,65
245101308041,1034,782,131,177,28,58,467,20,34,21,31,16,26,22,6,5,55,33,90,48,18,21,21,212,0,0,8,14,16,7,4,0,0,0,0,0,6,10,0,0,20,39,30,48,0,0,0,0,255,0,0,0,0,0,7,0,0,0,0,0,0,0,25,18,20,20,122,37,6,0,0,0,0,0,0,467,255,212,487,467,20,0,0,0,0,0,0,20
245101602002,598,258,0,0,0,0,210,73,56,6,24,21,5,0,0,0,13,0,0,0,0,12,0,191,0,20,27,20,19,34,0,11,21,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,210,19,191,325,210,115,0,0,0,0,0,0,115
245101604003,565,292,0,0,0,0,151,11,5,0,28,0,19,0,17,0,24,11,8,28,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,28,24,17,0,0,0,0,73,0,0,0,41,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,151,73,78,404,151,253,35,0,20,0,0,0,198
245101604004,826,340,12,12,7,0,224,11,5,51,33,29,16,0,0,0,15,21,43,0,0,0,0,151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,78,50,0,0,0,0,0,73,0,6,0,0,6,13,0,0,15,5,0,7,0,12,0,0,4,0,0,0,0,0,0,0,0,5,224,73,151,626,224,402,21,0,21,10,0,0,350
245101607006,419,307,14,27,0,0,147,7,26,0,0,0,11,10,12,0,5,0,40,0,27,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,21,0,0,0,0,97,0,0,0,0,0,0,0,10,17,23,0,0,20,0,0,0,0,0,0,0,27,0,0,0,0,0,147,97,50,313,147,166,0,0,0,0,0,0,166
245101510006,541,469,24,12,0,0,184,57,12,0,14,32,0,23,18,0,0,0,6,11,11,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,12,0,0,19,47,37,0,0,0,11,0,0,0,0,0,184,126,58,259,184,75,0,0,10,0,0,0,65
245101510002,847,721,35,14,0,15,313,55,15,22,9,0,73,22,23,0,25,39,0,0,22,8,0,122,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,23,26,0,0,0,0,191,0,0,0,0,0,0,8,0,0,0,22,21,0,11,26,84,0,8,11,0,0,0,0,0,0,0,313,191,122,465,313,152,19,0,47,0,12,0,74
245101512001,1669,1466,123,37,21,24,822,225,117,129,47,82,41,13,54,0,65,0,38,0,0,11,0,622,0,0,15,168,56,53,17,20,72,33,52,0,0,0,0,0,0,68,6,11,0,0,0,0,200,0,0,0,0,6,0,0,0,13,66,0,20,47,0,12,26,0,0,0,0,0,10,0,0,0,0,822,200,622,886,822,64,0,0,0,18,0,0,46
