GEOID,pop_total,male_18_19,male_20,male_21,male_22_24,male_25_29,male_30_34,female_18_19,female_20,female_21,female_22_24,female_25_29,female_30_34,male_35_39,male_40_44,male_45_49,male_50_54,male_55_59,male_60_61,male_62_64,female_35_39,female_40_44,female_45_49,female_50_54,female_55_59,female_60_61,female_62_64,male_65_66,male_67_69,male_70_74,male_75_79,male_80_84,male_85plus,female_65_66,female_67_69,female_70_74,female_75_79,female_80_84,female_85plus,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other,avg_hh_size,yrbuilt_total,yrbuilt_owner_2014plus,yrbuilt_owner_2010_13,yrbuilt_owner_2000_09,yrbuilt_owner_1990_99,yrbuilt_owner_1980_89,yrbuilt_owner_1970_79,yrbuilt_owner_1960_69,yrbuilt_owner_1950_59,yrbuilt_owner_1940_49,yrbuilt_owner_pre1940,yrbuilt_renter_2014plus,yrbuilt_renter_2010_13,yrbuilt_renter_2000_09,yrbuilt_renter_1990_99,yrbuilt_renter_1980_89,yrbuilt_renter_1970_79,yrbuilt_renter_1960_69,yrbuilt_renter_1950_59,yrbuilt_renter_1940_49,yrbuilt_renter_pre1940,commute_total,commute_drive_alone,commute_carpool,commute_transit,commute_walk,commute_wfh,mobility_total,mobility_same_house,mobility_moved_same_county,mobility_moved_diff_county,mobility_moved_diff_state,mobility_moved_abroad,poverty_total_denom,poverty_below
245100603001,587,0,0,0,6,9,34,0,0,17,0,34,49,48,18,8,9,0,14,0,45,31,19,20,8,0,8,0,12,0,0,0,0,0,7,13,0,0,0,386,121,47,10,0,219,20,10,0,14,0,0,17,0,55,13,4,13,6,9,22,36,92,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,49,15,0,0,0,127,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,22,30,7,36,0,0,0,0,0,10,219,127,92,339,219,120,9,0,0,0,0,0,111,2.61,219,127,0,6,15,0,7,0,0,7,0,92,92,0,0,0,10,0,14,8,10,261,96,38,59,14,47,,,,,,,,
245100603002,981,0,0,7,50,89,82,14,0,7,21,134,51,62,42,23,24,12,0,0,21,44,13,55,14,6,8,0,0,0,0,7,0,8,0,19,0,7,5,726,295,142,44,40,477,27,5,0,6,28,20,29,4,9,0,28,73,54,25,89,80,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,51,52,38,18,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,61,67,70,34,15,0,0,0,7,477,270,207,541,477,64,0,0,0,0,27,0,37,2.06,477,270,0,0,4,0,3,0,0,12,0,251,207,0,0,0,14,0,6,27,7,671,304,45,14,62,240,,,,,,,,
245100604001,799,0,17,0,0,70,5,0,0,0,13,104,44,57,19,0,10,4,0,57,12,50,15,44,0,0,0,0,5,11,0,0,0,0,29,10,29,0,0,575,247,109,97,5,353,5,0,42,0,8,28,39,8,15,23,6,29,69,71,5,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,15,43,13,7,8,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,31,97,13,39,0,0,0,0,0,353,220,133,353,353,0,0,0,0,0,0,0,0,2.24,353,220,0,0,0,15,99,17,13,0,0,76,133,0,0,0,0,8,12,20,24,412,194,0,24,99,95,,,,,,,,
245100604002,1136,0,0,0,32,149,31,0,0,0,136,90,46,132,9,0,23,0,14,54,82,26,23,18,0,0,69,5,18,0,0,0,0,5,38,0,0,5,19,856,115,37,96,64,566,182,41,12,10,29,72,8,35,8,15,32,63,12,24,9,14,480,0,0,10,6,0,56,18,0,35,0,0,0,0,0,0,53,0,7,51,135,77,32,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,13,0,5,7,7,0,0,0,0,566,86,480,646,566,80,77,0,0,0,0,0,3,2.01,566,86,0,7,0,0,54,0,0,0,0,25,480,0,220,22,6,6,73,20,14,457,76,0,46,162,154,,,,,,,,
245100701001,1250,84,0,0,28,7,19,0,42,0,0,0,41,5,36,0,106,0,28,9,69,38,14,7,70,7,42,0,4,23,0,25,8,3,40,9,0,15,90,715,28,41,0,0,375,30,21,0,19,0,0,0,0,9,36,89,45,38,25,0,63,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,89,56,45,3,0,0,5,171,0,0,0,0,0,0,0,7,0,0,42,0,0,25,0,0,0,8,86,3,0,0,0,0,0,0,375,171,204,536,375,161,69,0,15,0,0,0,77,3.33,375,171,0,0,0,0,0,0,0,17,63,91,204,0,0,0,0,0,0,0,46,358,210,0,120,28,0,,,,,,,,
245100701002,1209,52,0,0,56,59,50,0,16,9,5,9,50,12,10,0,24,44,13,0,15,49,75,31,33,27,21,4,2,47,24,0,9,9,2,33,0,0,0,652,23,21,0,0,349,36,0,15,57,21,19,31,25,0,15,32,15,24,26,33,0,190,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,25,73,59,9,0,0,0,159,0,0,0,0,0,0,8,35,20,11,2,1,20,36,0,0,0,6,3,17,0,0,0,0,0,0,349,159,190,548,349,199,43,18,6,14,0,0,118,3.46,349,159,0,0,2,0,0,0,0,46,27,84,190,0,0,0,0,0,44,0,28,330,54,33,168,23,31,,,,,,,,
245100702001,1062,0,0,0,0,50,36,23,0,0,32,0,33,0,0,84,0,0,0,1,15,18,0,32,169,0,21,5,0,0,0,0,0,25,18,0,0,0,17,524,0,0,0,18,263,102,32,0,21,50,0,0,0,0,15,43,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,0,0,0,183,0,0,0,0,84,0,0,0,0,0,0,21,0,18,0,42,0,0,0,0,0,18,0,0,0,0,263,183,80,405,263,142,36,0,27,48,0,0,31,4.01,263,183,0,0,0,0,0,18,0,21,0,144,80,0,0,0,0,0,32,0,0,142,18,0,0,70,33,,,,,,,,
245100702002,203,0,27,0,27,0,0,0,0,0,24,0,0,0,0,31,0,0,0,0,0,40,0,0,26,0,0,0,0,0,0,0,0,0,0,28,0,0,0,125,0,0,0,0,125,26,0,0,31,0,0,0,28,0,0,0,0,40,0,0,0,71,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,54,0,0,0,0,0,0,0,28,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,125,54,71,186,125,61,14,0,0,0,0,0,47,1.62,125,54,0,0,0,0,0,0,0,0,0,54,71,0,0,0,0,0,0,0,31,149,55,0,67,0,27,,,,,,,,
245100702003,478,27,0,10,0,0,45,0,0,0,0,0,67,0,0,0,0,17,30,0,16,0,0,10,28,0,0,0,0,15,0,29,0,19,0,0,0,0,0,276,0,30,0,0,190,48,0,10,0,0,43,0,19,0,16,0,15,30,0,9,0,162,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,59,0,0,0,0,28,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,28,162,220,190,30,0,0,0,15,0,0,15,2.52,190,28,0,0,0,0,0,0,0,19,0,9,162,0,0,0,0,59,0,0,0,160,36,24,60,0,30,,,,,,,,
245100702004,1434,0,0,0,0,91,85,0,0,0,0,67,40,67,85,56,29,59,0,55,48,67,72,21,0,7,0,0,0,0,20,11,0,0,22,0,18,0,0,920,234,14,14,0,451,35,0,45,0,0,0,96,18,18,25,77,36,73,0,14,14,230,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,35,0,86,39,25,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,29,0,0,85,0,61,18,14,0,14,0,0,0,0,0,0,451,221,230,574,451,123,0,0,0,25,0,0,98,3.18,451,221,0,0,0,0,0,39,0,0,67,115,230,0,0,0,0,0,0,0,53,638,321,38,190,75,14,,,,,,,,
245100703001,1029,0,0,8,18,13,98,12,24,8,30,157,84,42,5,13,41,0,15,20,0,88,12,30,40,26,9,0,13,9,0,6,0,8,12,17,7,0,1,766,146,56,16,26,346,29,15,0,23,7,4,21,49,5,7,47,15,32,25,28,39,175,0,0,0,0,0,0,0,23,7,0,0,33,18,0,7,0,0,28,14,33,0,0,12,0,171,0,0,0,0,0,0,0,0,0,0,14,0,5,19,0,0,46,38,16,33,0,0,0,0,0,0,346,171,175,441,346,95,10,0,10,23,0,0,52,2.94,346,171,0,0,0,0,13,13,0,12,11,122,175,0,13,8,0,0,7,6,20,506,243,39,33,87,94,,,,,,,,
245100704001,908,26,0,21,0,13,137,9,42,0,11,68,2,50,0,0,0,0,30,0,42,10,18,76,18,0,10,0,0,8,0,25,0,90,10,8,0,0,0,615,50,16,29,40,246,10,8,25,6,27,0,9,24,0,3,70,19,8,0,37,0,173,0,0,0,10,8,0,0,25,0,0,0,0,0,6,10,0,0,0,25,89,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,35,0,0,0,0,0,0,0,0,0,246,73,173,295,246,49,20,0,0,0,0,0,29,3.64,246,73,0,0,0,0,0,64,0,9,0,0,173,0,0,0,47,19,49,10,37,308,111,14,66,78,39,,,,,,,,
245100704002,557,0,0,10,16,80,32,0,0,3,20,79,9,9,9,19,0,38,19,6,0,0,0,0,29,8,9,0,0,0,9,0,0,0,0,25,8,12,108,508,81,34,53,73,484,209,25,22,25,12,19,28,9,0,58,53,13,11,0,0,0,484,11,0,0,38,27,10,0,0,0,8,0,11,9,0,9,27,16,128,8,155,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,484,503,484,19,19,0,0,0,0,0,0,1.15,484,0,0,0,0,0,0,0,0,0,0,0,484,0,186,207,18,14,20,0,10,198,31,0,7,129,31,,,,,,,,
245100801011,1210,25,0,0,19,6,30,0,0,0,0,7,29,171,39,17,20,6,16,0,26,64,0,50,21,7,13,52,24,5,6,0,0,20,64,93,0,0,30,816,203,191,36,15,434,0,0,0,28,0,0,0,10,10,0,14,39,46,82,123,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,26,113,181,75,15,0,0,0,0,434,434,0,473,434,39,0,0,0,0,0,0,39,2.76,434,434,0,0,0,0,0,0,7,67,77,283,0,0,0,0,0,0,0,0,0,571,243,43,19,84,182,,,,,,,,
245100801012,776,0,58,0,23,0,36,0,0,0,25,0,0,27,73,9,7,1,0,13,75,93,9,20,15,13,8,0,12,12,0,6,0,0,24,0,0,0,0,453,39,101,0,7,286,1,0,0,0,0,62,12,0,0,0,111,33,22,0,25,20,153,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,62,33,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,45,0,33,13,0,0,0,24,0,0,0,286,133,153,288,286,2,0,0,0,0,0,0,2,2.71,286,133,0,0,0,0,0,0,0,59,44,30,153,0,0,0,0,0,0,0,0,403,187,95,0,0,49,,,,,,,,
245100801013,1407,0,45,25,204,75,44,0,0,5,0,32,0,10,39,47,46,13,0,27,57,170,61,64,30,11,0,0,41,0,3,0,3,0,8,0,7,13,0,801,34,78,0,49,480,15,13,0,20,0,136,25,0,21,93,0,0,62,0,79,16,271,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,51,0,149,46,0,0,0,209,0,0,0,0,0,0,13,7,0,0,0,0,90,30,0,3,32,0,0,0,16,18,0,0,0,0,480,209,271,571,480,91,22,0,0,44,0,0,25,2.91,480,209,0,0,0,18,0,0,0,29,109,53,271,0,0,0,0,38,46,0,22,633,318,91,161,39,24,,,,,,,,
245100801014,486,6,0,0,0,0,0,63,0,0,34,0,0,60,0,0,13,63,0,0,0,0,52,0,48,0,0,11,16,30,0,0,0,10,38,11,0,0,0,352,11,11,0,0,270,18,44,106,30,0,48,13,0,0,11,0,0,0,0,0,0,129,0,0,0,0,19,0,0,0,0,0,0,0,0,0,24,0,52,0,0,0,34,0,0,0,141,0,0,0,0,0,0,0,86,0,0,0,0,10,27,0,0,0,0,0,18,0,0,0,0,0,0,270,141,129,289,270,19,0,0,0,0,0,0,19,1.8,270,141,0,0,0,0,0,0,0,0,93,48,129,0,0,0,0,30,0,25,0,230,141,18,61,10,0,,,,,,,,
245100801021,897,6,15,27,33,35,0,29,8,0,55,21,0,15,10,40,59,0,0,8,20,22,35,32,52,8,28,0,6,9,21,20,0,8,21,17,21,10,0,518,42,61,0,0,303,19,75,17,11,22,16,7,7,8,22,40,9,0,0,21,29,138,0,0,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,44,39,0,0,0,165,0,0,0,0,0,0,7,0,0,0,14,0,36,44,39,25,0,0,0,0,0,0,0,0,0,0,303,165,138,388,303,85,36,0,0,17,0,0,32,2.95,303,165,0,0,0,0,0,0,0,18,60,87,138,0,0,0,0,0,0,0,6,284,112,0,112,0,37,,,,,,,,
245100801022,761,0,0,0,0,35,21,0,26,0,29,13,65,44,11,12,24,26,0,0,11,17,29,9,11,0,75,0,0,3,48,0,0,0,3,14,8,8,24,511,14,0,0,0,316,30,32,5,0,42,44,4,0,49,22,35,7,40,6,0,0,217,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,74,90,34,11,0,0,0,99,0,0,3,0,5,0,11,17,0,0,0,0,0,13,25,17,0,0,0,0,0,0,8,0,0,0,316,99,217,501,316,185,0,0,0,0,0,0,185,2.41,316,99,0,0,0,0,0,0,0,15,0,84,217,0,0,0,0,0,11,6,16,213,141,8,26,0,0,,,,,,,,
245100802001,221,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,10,27,0,0,0,40,0,0,33,0,0,0,0,13,0,0,11,5,6,11,10,9,26,221,11,1,0,0,141,21,10,0,5,0,0,0,6,0,20,40,9,30,0,0,0,41,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,100,0,0,9,26,0,0,0,0,5,0,0,9,0,0,0,0,0,40,0,0,0,0,11,0,0,0,141,100,41,198,141,57,0,0,0,0,0,0,57,1.57,141,100,0,0,0,0,5,0,0,9,0,86,41,0,0,0,0,0,0,0,6,46,31,0,0,6,9,,,,,,,,
245100802002,787,69,0,0,0,21,0,0,0,13,0,29,0,0,0,6,27,47,2,37,0,47,75,10,60,31,13,4,0,0,0,0,0,6,24,0,0,0,0,439,98,48,0,0,253,47,0,25,0,66,0,0,0,0,20,31,23,9,3,10,19,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,10,66,0,0,8,122,0,0,0,3,0,0,0,0,0,55,9,0,0,0,0,0,35,11,0,0,0,0,9,0,0,0,253,122,131,435,253,182,14,0,0,39,0,0,129,3.09,253,122,0,0,0,0,0,20,0,9,23,70,131,0,0,0,0,0,0,10,29,302,94,11,80,66,22,,,,,,,,
245100803011,547,36,0,0,42,20,13,0,24,0,12,57,0,10,14,0,11,36,0,0,15,61,0,13,26,0,0,0,13,0,0,0,0,17,0,13,7,0,0,326,30,22,0,0,263,32,45,0,0,0,24,42,0,0,72,13,16,9,0,0,10,179,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,96,0,25,42,0,0,0,0,84,0,18,0,0,0,0,0,0,0,27,0,0,13,0,17,0,0,9,0,0,0,0,0,0,0,0,263,84,179,366,263,103,0,0,0,17,0,0,86,2.08,263,84,0,0,0,0,0,14,0,0,0,70,179,0,0,0,32,0,15,0,0,274,148,11,106,0,9,,,,,,,,
245100803012,1319,0,24,0,16,26,93,0,0,18,0,41,40,37,45,0,28,18,0,0,18,46,25,37,34,33,0,0,17,4,45,34,0,17,53,11,15,9,24,750,83,0,0,0,438,58,12,36,18,28,69,0,14,26,42,34,15,75,0,11,0,261,0,0,0,0,34,0,0,0,6,27,0,0,0,0,0,0,0,62,25,91,0,0,0,0,177,3,9,0,0,25,0,47,6,0,0,34,9,0,8,8,0,13,12,0,0,3,0,0,0,0,0,438,177,261,653,438,215,33,0,12,54,0,0,116,3.01,438,177,0,0,0,0,0,8,3,37,40,89,261,0,0,0,0,27,0,23,19,430,190,98,36,0,82,,,,,,,,
245100803021,368,0,0,17,18,7,18,0,0,0,0,0,11,14,0,20,0,63,0,0,0,0,0,69,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,298,0,0,0,0,151,14,62,0,0,0,0,0,0,0,0,48,0,20,0,0,7,83,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,31,0,7,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,20,0,0,0,0,0,0,151,68,83,217,151,66,0,0,25,0,0,0,41,2.44,151,68,0,0,0,20,0,0,0,48,0,0,83,0,0,0,0,0,0,45,38,77,59,0,18,0,0,,,,,,,,
245100803022,623,0,0,0,0,0,0,0,0,0,54,58,64,19,18,0,22,33,15,6,0,0,0,65,0,0,15,16,16,35,4,41,0,0,0,54,0,0,56,537,26,0,0,0,386,43,0,89,16,0,16,41,64,0,0,0,85,15,0,0,17,210,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,41,0,86,18,0,0,0,176,0,17,0,0,0,0,0,0,0,0,0,0,0,72,19,0,46,22,0,0,0,0,0,0,0,0,386,176,210,412,386,26,0,0,0,26,0,0,0,1.61,386,176,0,0,0,0,0,0,0,37,122,17,210,0,0,0,0,0,0,0,95,283,165,0,37,0,81,,,,,,,,
245100803023,1088,0,0,0,53,0,0,0,0,0,19,41,0,31,18,76,18,0,0,0,107,72,20,48,16,29,42,0,16,6,0,15,6,0,16,111,107,25,0,820,72,136,0,0,469,16,6,54,31,31,19,0,6,125,67,13,16,31,0,54,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,54,19,0,0,0,310,0,0,0,0,0,0,31,0,0,0,0,76,63,13,16,0,44,67,0,0,0,0,0,0,0,0,469,310,159,555,469,86,0,0,0,0,0,0,86,2.32,469,310,0,0,0,0,0,0,0,104,107,99,159,0,0,0,0,16,0,54,0,315,280,0,35,0,0,,,,,,,,
245100804001,354,0,0,0,0,25,0,0,0,0,24,0,41,16,0,0,6,11,27,14,0,56,0,20,16,9,0,0,17,5,0,0,0,0,0,0,0,0,0,263,18,62,0,0,196,26,0,7,0,40,10,5,0,0,15,4,84,0,0,0,5,144,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,0,0,0,34,75,2,0,0,0,52,0,14,0,0,5,0,0,7,5,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,196,52,144,333,196,137,24,0,0,37,0,0,76,1.81,196,52,0,0,0,0,0,14,0,9,5,24,144,0,0,0,2,0,0,0,0,170,65,24,0,6,56,,,,,,,,
245100804002,498,0,0,0,0,16,0,16,0,0,0,67,90,23,0,0,0,9,6,0,0,21,14,0,57,0,0,11,0,0,0,0,0,9,0,0,0,0,0,323,8,10,0,0,212,6,11,0,0,49,60,21,0,0,0,0,56,9,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,85,17,0,0,0,0,0,65,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,43,0,0,13,0,0,0,0,0,0,212,65,147,295,212,83,10,0,11,19,0,0,43,2.22,212,65,0,0,0,0,0,0,0,0,0,65,147,0,0,64,21,0,0,0,0,274,146,21,75,22,10,,,,,,,,
245100805001,602,41,0,0,78,0,20,8,0,0,0,39,0,29,33,14,61,0,0,0,0,0,74,65,7,0,0,0,0,18,0,3,20,0,0,19,0,22,0,424,0,3,0,0,247,0,0,11,20,61,0,5,23,0,51,19,54,3,0,0,0,87,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,0,0,0,0,160,5,7,0,0,23,0,0,65,18,0,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,247,160,87,259,247,12,0,0,0,12,0,0,0,2.44,247,160,0,0,0,0,0,0,0,23,54,83,87,0,0,0,0,0,0,0,16,266,127,43,33,45,18,,,,,,,,
245100805002,417,11,0,16,0,0,0,0,0,0,9,0,0,23,0,15,0,0,0,0,7,38,0,68,25,0,0,0,0,4,12,0,0,5,40,4,0,8,3,252,4,4,0,0,173,34,87,0,7,8,5,0,0,13,4,0,3,12,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,21,0,0,0,0,0,54,5,0,0,0,0,0,7,23,0,0,4,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,173,54,119,254,173,81,0,0,0,0,26,0,55,2.41,173,54,0,0,0,0,0,0,0,0,16,38,119,0,0,0,0,0,0,0,0,45,26,0,0,0,19,,,,,,,,
245100805003,329,18,0,0,0,13,0,0,0,0,0,43,0,27,31,30,0,0,61,26,0,0,0,0,28,6,0,0,6,0,0,0,0,6,0,0,18,8,8,311,31,0,0,0,120,0,30,0,6,0,8,0,0,0,30,7,8,31,0,0,0,85,0,0,0,0,0,31,0,0,0,0,24,0,0,0,0,0,0,30,0,0,0,0,0,0,35,0,0,0,0,0,7,0,6,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,35,85,198,120,78,0,0,0,25,0,0,53,2.74,120,35,0,0,0,0,0,0,0,0,0,35,85,0,0,0,0,0,0,0,0,16,9,0,0,0,7,,,,,,,,
245100806001,497,20,0,0,9,0,0,15,0,10,0,0,9,0,0,0,9,18,9,0,29,43,8,0,11,0,9,0,9,8,0,0,8,8,0,17,43,19,16,273,9,0,0,0,221,34,18,32,36,15,0,0,9,0,64,5,0,8,0,0,0,189,0,0,0,0,17,0,0,0,0,0,19,16,0,0,8,5,9,20,37,40,0,0,0,0,32,0,15,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,221,32,189,343,221,122,0,0,0,35,0,0,87,2.25,221,32,0,0,0,0,0,0,0,0,16,16,189,0,57,9,0,14,0,0,0,137,76,8,28,0,25,,,,,,,,
245100806002,238,0,0,0,0,0,13,0,0,0,7,0,9,0,0,10,44,25,0,6,0,0,12,10,24,0,9,17,9,9,0,0,0,0,0,12,2,8,5,224,21,10,0,0,123,54,10,9,7,8,0,0,0,0,0,8,0,8,9,0,10,85,32,0,0,26,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,10,0,0,0,0,38,0,0,0,0,0,0,0,0,6,0,5,0,0,8,0,0,0,0,10,0,0,0,9,0,0,0,123,38,85,286,123,163,0,0,13,75,0,0,75,1.74,123,38,0,0,0,0,5,0,0,9,0,24,85,0,0,32,0,0,26,0,0,91,52,8,0,9,12,,,,,,,,
245100806003,143,0,0,0,0,4,0,0,0,0,0,13,0,9,0,11,0,0,0,11,0,9,0,10,15,18,0,0,0,0,0,0,0,0,0,13,4,7,0,124,0,13,0,0,72,7,27,0,0,0,11,0,0,0,0,4,13,0,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,45,7,0,0,0,0,0,4,0,0,0,0,0,0,13,0,10,0,11,0,0,0,0,0,0,0,0,72,45,27,228,72,156,0,0,0,93,0,0,63,1.99,72,45,0,0,0,0,0,0,0,4,7,34,27,0,0,0,0,0,0,0,0,58,34,0,17,7,0,,,,,,,,
245100806004,375,0,0,0,17,27,12,0,0,0,0,0,24,0,88,21,0,0,0,0,0,0,77,9,0,10,0,11,0,0,0,0,0,11,9,0,0,0,0,299,51,0,0,0,193,0,20,0,0,0,9,0,36,11,24,24,21,11,0,37,0,88,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,24,24,9,11,0,0,0,105,21,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,193,105,88,284,193,91,0,0,0,31,0,0,60,1.94,193,105,0,0,0,0,0,0,11,21,0,73,88,0,0,9,0,24,0,0,0,225,97,49,18,37,24,,,,,,,,
245100807001,973,0,0,6,13,77,14,0,0,0,21,12,101,29,18,26,25,56,6,19,28,33,33,14,25,0,20,0,6,0,17,0,1,7,47,6,0,0,0,620,162,50,5,8,330,61,20,0,20,20,36,0,3,0,43,20,27,0,5,68,7,185,0,0,0,0,0,0,0,11,0,0,0,0,0,0,20,20,0,12,10,71,20,0,0,0,145,16,0,0,0,0,0,0,0,12,4,5,0,0,18,0,5,14,0,18,45,0,0,0,0,0,8,330,145,185,568,330,238,17,0,28,55,0,0,138,2.93,330,145,0,8,5,0,0,8,16,13,36,59,185,0,0,0,0,0,38,10,0,430,291,6,19,36,34,,,,,,,,
245100808001,609,0,0,0,26,6,65,9,10,0,22,45,3,25,0,9,0,11,0,25,42,21,60,0,12,20,0,0,10,7,0,0,0,0,0,45,10,0,0,416,70,33,53,13,243,52,0,0,0,8,0,0,18,0,10,21,25,28,31,18,32,143,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,8,0,45,10,45,0,0,0,0,100,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,61,0,21,0,0,0,0,243,100,143,272,243,29,14,0,0,0,0,0,15,2.51,243,100,21,62,0,0,0,0,0,0,11,6,143,0,0,40,0,10,48,45,0,349,123,0,54,106,46,,,,,,,,
245100808002,1364,0,23,0,32,50,157,0,0,19,0,189,11,23,23,37,0,18,0,40,26,0,67,41,27,76,29,0,9,0,8,0,19,8,27,0,0,42,0,927,96,44,2,0,535,52,105,31,8,17,7,0,10,11,33,41,27,66,33,73,21,365,0,0,0,0,0,0,9,7,0,0,0,105,0,18,26,0,10,31,23,0,48,24,0,0,170,0,0,0,0,0,0,17,0,30,0,0,0,0,23,0,0,0,14,56,23,7,0,0,0,0,0,535,170,365,610,535,75,0,0,10,14,0,0,51,2.55,535,170,0,30,23,0,0,0,0,0,0,117,365,0,75,26,0,18,19,7,0,512,99,69,187,0,157,,,,,,,,
